,count,example,word-de,word-en,word-zh
179,17,Südafrika: Wenn KI im Gerichtssaal Fehler macht,Wenn,If:,当... 当...
180,17,Wer schließt die Boomer-Lücke auf dem Arbeitsmarkt?,Wer,Who,谁是谁?
181,17,Entwicklungsministerin Alabali Radovan führt in Ägypten Gespräche zum Wiederaufbau von Gaza,Wiederaufbau,Reconstruction,"重建,重建,重建,重建,重建,重建,重建,重建,重建,重建,重建,重建,重建和重建."
182,16,Entwicklungsministerin Alabali Radovan verleiht BMZ-Engagementpreis für herausragenden persönlichen Einsatz,BMZ-Engagementpreis,BMZ commitment price,BMZ交易价格
183,16,Entwicklungsministerin Alabali Radovan verleiht BMZ-Engagementpreis für herausragenden persönlichen Einsatz,herausragenden,outstanding,卓越的人物
184,16,"Italien: Venedig-Eintritt bringt 5,4 Millionen Euro ein",Millionen,Millions,数百万美元
185,16,Mehr Investitionen in die Schiene - trotzdem nur Mittelfeld,nur,only,只是...
186,16,Entwicklungsministerin Alabali Radovan verleiht BMZ-Engagementpreis für herausragenden persönlichen Einsatz,persönlichen,personal,私人恩怨
187,16,Zeugen rufen Polizei: Mutmaßliches Autorennen in Limburg - Ermittlungen laufen,Polizei,Police,警察
188,16,"""Made for Germany"": Friedrich Merz sieht Deutschland vor großer Investitionsinitiative",sieht,see,看见没?
189,16,Trump besucht Flutgebiet in Texas - News kompakt: Das Wichtigste kurz gefasst,Texas,Texas,德克萨斯州
190,16,Entwicklungsministerin Alabali Radovan verleiht BMZ-Engagementpreis für herausragenden persönlichen Einsatz,verleiht,Not less than 10 % but not more than 10 % of the value of the finished product,體現出優勢
191,16,Marktbericht: Wall Street ohne klaren Trend,Wall,Wall,墙壁
192,16,Zollstreit: Donald Trump kündigt Zölle von 30 Prozent auf EU-Waren an,Zollstreit,Customs dispute,海关纠纷
193,15,Entwicklungsministerin Reem Alabali Radovan zur aktuellen Lage in Syrien:,aktuellen,current,现在的情况是...
194,15,Trump gibt Putin nur noch zehn bis zwölf Tage für eine Waffenruhe,bis,Until,直到... ...
195,15,Bundestag gedenkt des Massakers von Srebrenica,Bundestag,Bundestag,联邦日
196,15,Deutschland und Frankreich wollen Startups stärken,Frankreich,France,"法国,法国,法国,法国,法国,法国,法国,法国,法国,法国,法国,法国,法国,法国,法国,法国,法国,法国."
197,15,Gewalt in Suwaida: Syrien droht neue Eskalation,Gewalt,Violence,"暴力,暴力,暴力,暴力,暴力,暴力,暴力,暴力,暴力,暴力,暴力,暴力,暴力,暴力,暴力,暴力,暴力,暴力,暴力,暴力,暴力"
198,15,Wachstumschancen durch erneuerbare Energien: KfW-Kredit hilft deutschen und südafrikanischen Unternehmen,hilft,Helps,幫了大忙
199,15,"Thailand und Kambodscha: ""Eskalation kann auf die gesamte Region ausstrahlen""",kann,can,. . . . .
200,15,Macron und Merz bekräftigen Zusammenarbeit,Macron,Macron,"麦肯锡,麦肯锡,麦肯锡,麦肯锡,麦肯锡,麦肯锡,麦肯锡,麦肯锡,麦肯锡,麦肯锡,麦肯锡,麦肯锡,麦肯锡,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦肯伦,麦克,麦卡伦."
201,15,Treffen mit Merz: Firmen kündigen 631 Milliarden Investitionen an,Milliarden,Billions,数十亿美元
202,15,Ärzte ohne Grenzen warnen vor zunehmendem Hunger im Gazastreifen,ohne,without,"没有了它,就没有了它."
203,15,Wie Südafrika seine Rolle als Global Player spielt,Südafrika,South Africa,南非
204,15,Feuerwehreinsatz: Bewohnerin durch Verpuffung in Haus schwer verletzt,verletzt,Injured,你受伤了吗?
205,15,Deutlich weniger Asylanträge im ersten Halbjahr 2025,weniger,less,少一点
206,14,Demokratische Republik Kongo: Viele Tote bei Angriff auf Kirche,Angriff,Attack,进攻!
207,14,Gefängnisskandal in Bayern - Neue Gewaltvorwürfe,Bayern,Bavaria,巴伐利亚人
208,14,Trump gibt Putin nur noch zehn bis zwölf Tage für eine Waffenruhe,gibt,there,分配给...
209,14,Geplatzte Richterwahl: Die Koalition stolpert in erste große Krise,große,Large,大块头大块头
210,14,Merz fordert Feuerpause und mehr humanitäre Hilfe für Gaza,humanitäre,Humanitarian aid,人道主义方面
211,14,Horst Mahler ist im Alter von 89 Jahren gestorben,Jahren,Years,多年了
212,14,Indonesien: Mehrere Tote bei Feuer auf Fähre,Mehrere,Several,数以千计的人
213,14,Ukraine-Liveblog: ++ Ukraine meldet mehrere Todesopfer ++,meldet,Reported,报告情况
214,14,Russische Drohnen und Raketen treffen Kiew,Russische,Russian,俄国佬
215,14,Tiere: Fledermaustollwut in Kita im Saalekreis – 36 Kinder geimpft,–,–,\ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ >
216,13,Warum Russland die Angriffe auf die Ukraine verstärkt,Angriffe,Attacks,攻击
217,13,"Verspätungen, Ausfälle, Frust - Deutsche Bahn am Limit",Bahn,Rail,铁路公司
218,13,Frauke Brosius-Gersdorf: Und diese Frau soll links sein?,Brosius-Gersdorf,Brosius-Gersdorf,Brouseus-Gersdorf
219,13,Bundeswehr: Kretschmann für Bürgerrat zur Wehrpflicht,Bundeswehr,Bundeswehr,联邦武装部队
220,13,Fußball-Bundesliga: 1. FC Köln gewinnt bei Kwasniok-Debüt deutlich,deutlich,Clear,清楚了吗?
221,13,Regionalexpress entgleist in Baden-Württemberg - mindestens drei Tote,drei,three,3个
222,13,Einem Klimarätsel auf der Spur,Einem,One,- 一只狗? - 一只狗?
223,13,Deutsche Fußballerinnen erreichen EM-Halbfinale,erreichen,Achieve,达到了目标
224,13,PKK legt erste Waffen nieder: Erdoğan sieht neues Kapitel für Türkei,erste,First,第一
225,13,Haiti und Dominikanische Republik: Hinter der Grenze das Elend,Grenze,Boundary,国界线
226,13,Rätselraten über die Stärke der Hamas im Gazastreifen,Hamas,Hamas,哈马斯
227,13,Tennislegende: Unerkannt im Alltag? Becker hat Verkleidungen aufgegeben,hat,has,...他... ...
228,13,Alarmierende Studie: Der Rhein wird immer wärmer,immer,always,总是这样
229,13,Zollstreit: Donald Trump kündigt Zölle von 30 Prozent auf EU-Waren an,kündigt,Dismissed,宣布结束
230,13,"""Bewusste Demontage"" - SPD verärgert über verschobene Richterwahl",SPD,SPD,社民党 (SPD)
231,13,Mit Mooren und Wäldern gegen Hitze und Trockenheit,Trockenheit,Dryness,干燥
232,13,Ukraine: Tote und Verletzte nach russischen Angriffen,Verletzte,Injured,受伤的伤员
233,13,Zollstreit: Donald Trump kündigt Zölle von 30 Prozent auf EU-Waren an,Zölle,Customs duties,关税是关税
234,12,Ukraine soll schnell weitere Waffen bekommen - Tote bei neuen Angriffen,Angriffen,Attacks,攻击
235,12,Lettland begrüßt deutsche Führungsrolle in Europa,begrüßt,Welcomed,欢迎光临
236,12,Alexander Dobrindt : Deutschland und Nachbarstaaten wollen Asylregeln weiter verschärfen,Dobrindt,Dobrindt,杜布列特
237,12,Neue Russland-Sanktionen: China droht EU mit Gegenmaßnahmen,droht,threatened,威胁要来了
238,12,Springreiter Richard Vogel zum ersten Mal Europameister,ersten,First,第一
239,12,Krieg in Gaza: Mehr als 20 Länder fordern sofortiges Kriegsende,fordern,demand,要求... 要求...
240,12,England gewinnt Fußball-EM der Frauen - Sieg im Elfmeterschießen,Frauen,Women,女人
241,12,Viertes Freiwasser-Gold: Wellbrock schreibt Geschichte,Geschichte,History,菌 菌
242,12,Wer trägt was? Berlin Fashion Week gestartet,gestartet,started,发射程序已启动
243,12,RAF-Gründer und Neonazi Horst Mahler gestorben,gestorben,Died,死了
244,12,Asyl: Dobrindt hält trotz Urteil an Zurückweisungen fest,hält,Keeps,"稳住,稳住,稳住"
245,12,Neues Kapitel der deutsch-britischen Freundschaft,Kapitel,Chapter,章节
246,12,Berlin will von USA Patriots für Ukraine kaufen,kaufen,buy,买下它
247,12,Kommentar zur verschobenen Richterwahl: Ein Desaster für alle,Kommentar,Comment,评论
248,12,Wadephul: Russland bedroht das Leben in Deutschland,Leben,Life,生命
249,12,Trump empfängt von der Leyen: Zolldiplomatie im Golfresort,Leyen,Leyen,Leyen Leyen
250,12,Irak: Mindestens 69 Tote bei Brand in Einkaufszentrum im Irak,Mindestens,Minimum,至少至少是... ...
251,12,Merz für deutsche Führungsrolle in der Nato,Nato,Nato,名副其实的纳托
252,12,"Bärenpark im Schwarzwald nimmt ""Problembärin"" Gaia aus Italien auf",nimmt,Takes,接受... ...
253,12,Fußball-EM: An den Haaren gezogen: Dauer der Hendrich-Sperre noch offen,offen,Open,敞开的门
254,12,Zollstreit: Donald Trump kündigt Zölle von 30 Prozent auf EU-Waren an,Prozent,Percentage,百分之百
255,12,Majorin der russischen Armee darf bei Fecht-WM antreten,russischen,Russian,俄国佬
256,12,Syrien plant erste Parlamentswahl seit Assad-Sturz,seit,since,从那时起
257,12,Bundesnetzagentur: So viele Beschwerden über die Post wie noch nie,So,That's what I'm saying.,所以... So...
258,12,"Todesfall: ""Die Liebe ist ein seltsames Spiel"": Connie Francis ist tot",tot,Dead,死了
259,12,Unfall bei Kirchweih: Nach Fahrt in Menschenmenge: Verfahren eingestellt,Unfall,Accident,出车祸了
260,12,Wachstumschancen durch erneuerbare Energien: KfW-Kredit hilft deutschen und südafrikanischen Unternehmen,Unternehmen,Enterprises,"公司,公司,公司,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业"
261,12,Ukraine soll schnell weitere Waffen bekommen - Tote bei neuen Angriffen,weitere,other,其它... ...
262,12,"Deutsche Wirtschaft: ""Ende der Durststrecke zeichnet sich ab""",Wirtschaft,Economy,"經濟學,經濟學,經濟學,經濟學,經濟學,經濟學,經濟學,經濟學,經濟學,經濟學,經濟學,經濟學,經濟學,經濟學,經濟學,經濟學,經濟學,經濟學等"
263,12,"Nach Umbenennung von Sportteams: Trump will  ""Redskins"" und ""Indians"" zurück",zurück,back,退回去
264,12,Entwicklungsministerin Alabali Radovan führt in Ägypten Gespräche zum Wiederaufbau von Gaza,Ägypten,Egypt,"埃及,埃及,埃及,埃及,埃及,埃及,埃及,埃及,埃及,埃及,埃及,埃及,埃及,埃及,埃及,埃及,埃及,埃及和埃及."
265,12,Deutsche Industrie produziert überraschend wieder mehr,überraschend,Surprising,出乎意料
266,11,Deutschland setzt auf verstärkte internationale Zusammenarbeit zur Umsetzung der Agenda 2030,Agenda,Agenda,议程
267,11,Ewigkeitschemikalie TFA bedroht Nahrung und Trinkwasser,bedroht,Threatened,威胁到我们
268,11,Neues Kapitel der deutsch-britischen Freundschaft,deutsch-britischen,German-British,德国和英国语
269,11,News kompakt: Slowakei nun doch für neue Russland-Sanktionen,doch,but,"是的,是的,是的."
270,11,Sparkurs bei Ford: Gewerkschaft und Management einigen sich,einigen,some,一些是. . .
271,11,Bayreuther Festspiele beginnen,Festspiele,Festival,赌局很硬的
272,11,Cyberschutz-Verpflichtung für Firmen ab 2026,Firmen,Companies,"公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司,公司"
273,11,"""Made for Germany"": Friedrich Merz sieht Deutschland vor großer Investitionsinitiative",for,for,for... for...
274,11,Neues Kapitel der deutsch-britischen Freundschaft,Freundschaft,Friendship,友谊
275,11,Prozesse: Rechtsanwältin wegen Beleidigung vor Gericht,Gericht,Court of Justice,"法庭,法庭,法院,法院,法院,法院,法院,法院,法院,法院,法院等"
276,11,Fußball-Bundesliga: 1. FC Köln gewinnt bei Kwasniok-Debüt deutlich,gewinnt,wins,赢了
277,11,Kritik an Grenzkontrollen reißt nicht ab,Grenzkontrollen,Border controls,边境管制
278,11,Berlin will von USA Patriots für Ukraine kaufen,Patriots,Patriots,爱国者
279,11,PKK legt Waffen nieder: Ende des 40-jährigen Konflikts,PKK,PKK,PKK
280,11,Russland und Nordkorea: Russlands Außenminister lädt Kim Jong Un zu Treffen mit Putin ein,Putin,Putin,普京 . . . 普京 . . . 普京 . . . . 普京 . . . 普京 . . . . . 普京 . . . . . . 普京 . . . . . . . . 普京 . . . . . 普京 . . . . . . . . . .
281,11,3. Fußball-Liga: Nach Klassenverbleib: Waldhof stellt Dauerkarten-Rekord auf,stellt,Sets,假设...
282,11,Viertes Freiwasser-Gold: Wellbrock schreibt Geschichte,Wellbrock,Corrugated skirt,威勒布拉克.
283,11,Klingbeil plant hohe Investitionen in Deutschlands Zukunft,Zukunft,Future,未来
284,10,Iran will mit IAEA kooperieren - aber eingeschränkt,aber,but,但是...
285,10,Bayreuther Festspiele beginnen,Bayreuther,Bayreuther,"巴伐利亚,巴伐利亚,巴伐利亚,巴伐利亚,巴伐利亚,巴伐利亚,巴伐利亚."
286,10,Wadephul betont Bedeutung der Wissenschaftsfreiheit,Bedeutung,Meaning,重要性?
287,10,Bund investiert in Bundeswehr-Sanitätsdienst,Bund,Federal Government,誓约
288,10,"Fünf Dinge, die man zur Tour de France 2025 wissen sollte",de,de,de de
289,10,Zollstreit: Donald Trump kündigt Zölle von 30 Prozent auf EU-Waren an,Donald,Donald,唐纳德
290,10,Deutsche Fußballerinnen erreichen EM-Halbfinale,EM-Halbfinale,Euro semi-finals,EM级终端
291,10,Russland attackiert Ukraine mit fast 600 Drohnen,fast,almost,几乎是...
292,10,Indonesien: Mehrere Tote bei Feuer auf Fähre,Feuer,Fire,着火了
293,10,Fußball-Bundesliga: 1. FC Köln gewinnt bei Kwasniok-Debüt deutlich,Fußball-Bundesliga,Football Bundesliga,足球联盟
294,10,Deutsche Fußballerinnen erreichen EM-Halbfinale,Fußballerinnen,Women footballers,足球运动员
295,10,Markt in Bangkok: Angreifer erschießt mindestens fünf Menschen,fünf,five,5个
296,10,UN-Konferenz soll Hoffnung auf Zwei-Staaten-Lösung wiederbeleben,Hoffnung,Hope,希望是
297,10,Deutsche Industrie produziert überraschend wieder mehr,Industrie,Industry,工业化
298,10,Initiative „Made for Germany“ plant hohe Investitionen,Initiative,Initiative,主动行动
299,10,Krise im Roten Meer: Emissionen von Containerschiffen stark erhöht,Krise,Crisis,危機
300,10,Ex-Biathlon-Star Laura Dahlmeier bei Bergunfall gestorben,Laura,Laura,劳拉
301,10,Unwetterwarnung: Niederschlag könnte laut DWD örtlich Ahrtal-Niveau entsprechen,laut,Loud,大声点
302,10,USA: Pentagon beruft Marineinfanteristen aus Los Angeles ab,Los,"Come on, let's go.","走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走"
303,10,Sommer-PK: Merz lässt bei Personalie Brosius-Gersdorf alles offen,lässt,Leaves,...他... ... 他...
304,10,Zusammenstöße mit Siedlern: Zwei Palästinenser nahe Ramallah getötet,nahe,near,近在眼前
305,10,PKK legt Waffen nieder: Ende des 40-jährigen Konflikts,nieder,low,蹲下
306,10,Heavy Metal: Im Jahr 1 nach Ozzy Osbourne,Osbourne,Osbourne,Osbourne
307,10,Wachsende Proteste gegen Trumps Abschiebungen in New York City,Proteste,Protests,抗议活动
308,10,IAEA-Chef Grossi: Iran könnte sein Atomprogramm fortsetzen,sein,be,他的
309,10,CDU-Generalsekretär Linnemann will Streit um Richterwahl beilegen,Streit,Dispute,"打架,打架,打架,打架,打架,打架,打架,打架,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗"
310,10,Deutschland setzt auf verstärkte internationale Zusammenarbeit zur Umsetzung der Agenda 2030,Umsetzung,Transposition,执行情况
311,10,Deutschland setzt auf verstärkte internationale Zusammenarbeit zur Umsetzung der Agenda 2030,verstärkte,increased,加强了
312,10,Leistungsdruck: Haben Schüler zu viel Druck?,viel,much,很多东西
313,10,Waldbrand am Grand Canyon - Nationalpark teilweise evakuiert,Waldbrand,Forest fire,森林大火
314,10,Deutschland baut Windkraft zügig aus,Windkraft,Wind power,"风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力,风力"
315,9,Neue EU-Behörde Amla bekämpft Geldwäsche,Amla,Amla,Amla Amla
316,9,Entwicklungsministerin Reem Alabali Radovan zur Ukraine anlässlich der ukrainisch-deutschen kommunalen Partnerschaftskonferenz,anlässlich,on the occasion,"在任何情况下,都可能发生."
317,9,Deutschland baut Windkraft zügig aus,baut,Builds,建筑工地
318,9,Neue EU-Behörde Amla bekämpft Geldwäsche,bekämpft,Fighting,与敌军交战
