,count,example,word-de,word-en,word-es
256,10,"Inspectores, datos y “multones”, así cerca Ibiza a taxis pirata y ‘airbnbs’ ilegales",nah,close,cerca
257,10,Mapa de la expansión y claves para entender el coronavirus de Wuhan,Schlüssel,keys,claves
258,10,"Muere a los 42 años la actriz Verónica Echegui, talento ineludible del cine español de las dos últimas décadas",Spanisch,Spanish,español
259,10,Feijóo propone la creación de un registro nacional de pirómanos como medida estrella contra los incendios,Stern,star,estrella
260,10,"Las chicas sacan cada vez más ventaja a los chicos en educación: “Para algunos, estudiar resta masculinidad”",Studie,study,estudiar
261,10,"Viajar, estudiar, trabajar y no perderse: así es la experiencia internacional capaz de cambiar tu vida",Erfahrung,experience,experiencia
262,10,El Ayuntamiento no permite a una asociación celebrar un festival por la diversidad cultural,Festival,festival,festival
263,10,Ecologistas exigen recortar el ascenso final de La Vuelta a España por su impacto en la Sierra de Guadarrama,Ende,final,final
264,10,Consulte el mapa de los incendios activos en España y cómo van avanzando los fuegos,Feuer,fires,fuegos
265,10,Un reventón térmico en Granada sorprende a los bañistas y obliga a rescatar a cinco personas,Granada,Grenada,Granada
266,10,Muere un joven con parálisis cerebral en una residencia clandestina para personas dependientes de Elche,jung,young,joven
267,10,El Poder Judicial investiga al juez Peinado por su polémico interrogatorio a Bolaños de abril,Richter,Judge,juez
268,10,"Recortar fondos, cortar futuros: la educación está en crisis en América Latina y el Caribe",Latina,Latin America,Latina
269,10,"Juan Soria, biólogo: “La Albufera está 100 veces más contaminada que el Mar Menor”",Meer,Sea,Mar
270,10,El Ikea de Shanghái se convierte en un punto caliente para las citas de personas mayores,größer,older,mayores
271,10,"Blanca Lacasa, escritora: “Pretty Woman’ me parece una película de terror”",itte,me,me
272,10,Beduinos frente a colonos israelíes en el valle del Jordán: “Esta es mi tierra y voy a quedarme hasta el final”,m,My,mi
273,10,"El Mundial de 2010, el verano de toda una generación",Weltweit,Global,Mundial
274,10,El Hospital Regional de Málaga confirma cinco positivos por tuberculosis entre sus profesionales,Málaga,Malaga,Málaga
275,10,Así gestionan nuestros vecinos europeos la expansión de Airbnb,unsere,ours,nuestros
276,10,La “aparente integración” de los nueve jóvenes de Ripoll que perpetraron el 17-A,Neun,nine,nueve
277,10,¿Quiénes son los nuevos inversores que están comprando grandes centros comerciales en España?,neu,new,nuevos
278,10,Los últimos supervivientes de Hiroshima alertan al mundo del riesgo de otro conflicto nuclear: “No hemos aprendido nada en 80 años”,andere,other,otro
279,10,Una pistola a presión “tipo Kärcher” a precio de ganga solo en AliExpress,Druck,pressure,presión
280,10,"Mariano Fontecilla, el funcionario público chileno de 100 años: “Quiero estar en la ‘fiestonga’ del próximo cambio de mando”",öffentlich,Public,público
281,10,Abuelos que ponen límites al cuidado de sus nietos: “No quiero ser la canguro”,Ich will.,I want to,quiero
282,10,Los anuncios en redes sociales engañan a los usuarios: así se cuela la publicidad en Instagram,Netze,networks,redes
283,10,"Vuelven las excavadoras a Montecarmelo y la lucha de los vecinos: “Contra el abuso, resistencia”",Reproduzierbarkeit,resistance”,resistencia”
284,10,El Gobierno salva el primer escollo de los Presupuestos gracias a ERC,salva,save,salva
285,10,Especial EL PAÍS en Arco | Muntadas: “La sociedad ha degradado las palabras”,Gesellschaft,society,sociedad
286,10,"La historia de Duralex, una vajilla tan irrompible como nuestra nostalgia",so,So,tan
287,10,El turismo italiano se resiente; España mira expectante,Tourismus,tourism,turismo
288,10,Consulte el mapa de los incendios activos en España y cómo van avanzando los fuegos,van,They're going.,van
289,10,Ecologistas exigen recortar el ascenso final de La Vuelta a España por su impacto en la Sierra de Guadarrama,Umdrehen,Round,Vuelta
290,10,Mapa de la expansión y claves para entender el coronavirus de Wuhan,Wuhan,Wuhan,Wuhan
291,9,El ejecutivo de Ayuso busca ayuda para la batalla legal con 900 afectados por la propiedad de cientos de chalets y pisos en la sierra de Madrid,Betroffene,affected,afectados
292,9,Mueren 32 perros por inanición en Badajoz tras ser abandonados sin agua ni comida desde junio,Wasser,water,agua
293,9,Así avanzan las encuestas en Galicia y País Vasco,Vorwärts,They're moving forward.,avanzan
294,9,‘Sandman’: La gran obra maestra del cómic se despide de Netflix bajo la sombra de los escándalos de Neil Gaiman,niedrig,low,bajo
295,9,"Oro, banca y defensa, la tríada de los ricos españoles para intentar batir a la Bolsa",Börsennotierungen,Bag,Bolsa
296,9,"El dragón azul, la espectacular babosa marina que cabe en la palma de la mano y cierra playas al baño",Schließen,closes,cierra
297,9,Lo peor de Colombia,Kolumbien,Colombia,Colombia
298,9,"Los cultivadores de café congoleños huyen de sus tierras por el conflicto armado, dejando los apreciados granos a merced de los saqueadores",Konflikt,conflict,conflicto
299,9,"Jeru, creador de contenido: “Pienso como un africano y como un valenciano”",Inhalt,content,contenido
300,9,El palestino que defendió su tesis de la Universidad del País Vasco desde Cisjordania: “Estudiar puede ser una forma de resistencia”,Er hat sich verteidigt.,defended,defendió
301,9,"Recortar fondos, cortar futuros: la educación está en crisis en América Latina y el Caribe",Fonds,funds,fondos
302,9,La orden de Trump de usar la fuerza contra los carteles extranjeros pone en alerta a Maduro y a México,Stärke,force,fuerza
303,9,Criminales de por vida: los inmigrantes que cumplieron sus condenas y Trump quiere deportar,Immigranten,immigrants,inmigrantes
304,9,El Poder Judicial investiga al juez Peinado por su polémico interrogatorio a Bolaños de abril,untersucht,investigate,investiga
305,9,"El asalto israelí empequeñece la sociedad gazatí provocando víctimas mortales, un exilio masivo y la caída en los nacimientos",Israel,Israeli,israelí
306,9,"La vida de Andry Hernández tras dejar la cárcel del terror de Bukele: “Nuestros cuerpos están en libertad, pero nuestras mentes siguen allá”",Freiheit,freedom,libertad
307,9,Un mes entre llamas: cronología de una ola de fuegos extraordinarios en medio del barro político,Flammen,flames,llamas
308,9,Ayuso lleva al colapso al Consejo Escolar del Estado al retirar de golpe a la mitad de su equipo técnico,trägt,Take it.,lleva
309,9,"El asalto israelí empequeñece la sociedad gazatí provocando víctimas mortales, un exilio masivo y la caída en los nacimientos",Massen,mass,masivo
310,9,La excanciller de Milei lo critica por el caso $Libra: “O no es muy inteligente o es una especie de corrupto”,Milei,Milei,Milei
311,9,"“¡Se lo suplico, Donald Trump. La gente va a morir!“: el recorte de fondos de USAID amenaza el avance de dos décadas de lucha contra la malaria en Guinea",Sterben,die,morir
312,9,La paradoja laboral de Madrid: por qué bajan los accidentes pero suben los muertos,Tot,dead,muertos
313,9,El vídeo del vídeo: la fan que compartió la infidelidad viral en un concierto de Coldplay y cómo el cotilleo vive una nueva edad de oro,Gold,gold,oro
314,9,El palestino que defendió su tesis de la Universidad del País Vasco desde Cisjordania: “Estudiar puede ser una forma de resistencia”,Palästinenser,Palestinian,palestino
315,9,"Vox ha perdido 7,3 millones y más de la cuarta parte de las cuotas de sus afiliados en solo tres años",Teil,part,parte
316,9,El PP desdeña el pacto propuesto por Pedro Sánchez y el Gobierno pide responsabilidad,Bitte.,request,pide
317,9,El ocaso del veraneo en Italia: las familias ya solo van a la playa el fin de semana,Strand,beach,playa
318,9,Un mes entre llamas: cronología de una ola de fuegos extraordinarios en medio del barro político,Politik,political,político
319,9,El Gobierno salva el primer escollo de los Presupuestos gracias a ERC,Haushaltspläne,Budgets,Presupuestos
320,9,‘Sorpasso’ en el ‘ranking’ de Shanghái: China y Taiwán ya tienen más universidades que EE UU en los 500 primeros puestos,Erste,first,primeros
321,9,13 fallecidos en accidentes de tráfico durante el puente de la Virgen de Agosto,Brücke,bridge,puente
322,9,"Recortar fondos, cortar futuros: la educación está en crisis en América Latina y el Caribe",Zuschneiden,Trim,Recortar
323,9,Zelenski defiende los ataques en suelo ruso ante los recelos de Washington,Russisch,Russian,ruso
324,9,La selección española pierde a Abalde por lesión para el Eurobasket,Auswahl,selection,selección
325,9,"Última hora del conflicto en Oriente Próximo, en directo | Al menos siete muertos y 34 heridos en varios ataques israelíes contra el centro de la Franja",7,seven,siete
326,9,El patio trasero de la IA. Un mapa de la fiebre del oro del siglo XXI,Jahrhundert,century,siglo
327,9,Los anuncios en redes sociales engañan a los usuarios: así se cuela la publicidad en Instagram,Sozialdemokraten,Social,sociales
328,9,Agustín Vivancos (Jungle): “El lujo en gastronomía es no tener que estar mendigando por una mesa en un restaurante”,haben,have,tener
329,9,El palestino que defendió su tesis de la Universidad del País Vasco desde Cisjordania: “Estudiar puede ser una forma de resistencia”,Thesen,thesis,tesis
330,9,El coronavirus de Wuhan | Japón cerrará todos sus centros escolares hasta fin de marzo,alle,all,todos
331,9,"Aviso rojo por calor extremo en Sevilla, Valencia y Tarragona, donde llegarán a los 44 y 42 grados",Valencia,Valencia,Valencia
332,9,La abogada del Chapo denuncia por violencia política de género a los periodistas que criticaron su candidatura a jueza,Gewalt,violence,violencia
333,9,La Fiscalía se querella contra una mujer por tuitear un vídeo falso de menores migrantes,Video,video,vídeo
334,9,La batalla por Washington DC: un presidente contra una ciudad,Washington,Washington,Washington
335,9,La adicción a las series de policías y médicos: “Es reconfortante ver a alguien en uniforme frente al caos mientras estás en pijama en el sofá”,Das ist...,“It’s,“Es
336,9,El palestino que defendió su tesis de la Universidad del País Vasco desde Cisjordania: “Estudiar puede ser una forma de resistencia”,Studieren,“Study,“Estudiar
337,9,“Las faltas de ortografía son como salir a la calle con una mancha en la camisa”,Sehr häufig:,“The,“Las
338,8,La UE y EE UU concluyen los términos del acuerdo que fija un arancel básico del 15% a los productos europeos,Vereinbarung,agreement,acuerdo
339,8,"Alcaraz ante Sinner, el paradigma del nuevo tenis, ahora en la final de Cincinnati",Kümmel,Caraway,Alcaraz
340,8,La subida de precios y el pinchazo de Alemania alejan el hito de los 100 millones de turistas,Deutschland,Germany,Alemania
341,8,La Junta de Andalucía prorroga la gestión de pisos de extutelados a una entidad investigada por falta de alimentos básicos y personal,Andalusien,Andalusia,Andalucía
342,8,"Bolsonaro sopesó pedir asilo político a su aliado Milei en Argentina, según la policía de Brasil",Argentinien,Argentina,Argentina
343,8,Consumo da la razón a los clientes de Fnac que compraron un móvil 575 euros más barato por un error,preiswert,cheap,barato
344,8,La Junta andaluza rechaza de nuevo los grados de IA e Ingeniería Biomédica en las universidades de Granada y Jaén,Biomedizin,Biomedical,Biomédica
345,8,Trump nombra al vicepresidente Pence a cargo de la crisis del coronavirus,Amtsbezeichnung,position,cargo
346,8,"Recortar fondos, cortar futuros: la educación está en crisis en América Latina y el Caribe",Karibik,Caribbean,Caribe
347,8,Seis meses para ver al urólogo y cinco para el trauma: las listas de espera suben en Cataluña,Katalonien,Catalonia,Cataluña
348,8,Polémica en Francia por la cancelación de ‘Barbie’ en un cine de verano por “denigrar a la mujer”,Kino,cinema,cine
349,8,Consumo da la razón a los clientes de Fnac que compraron un móvil 575 euros más barato por un error,Kunden,clients,clientes
350,8,Jornada de hasta 13 horas por 700 euros: un tribunal condena a dos hosteleros de Castellón por explotación laboral,Verurteilung,conviction,condena
351,8,Todo Instagram está en Japón: por qué se ha convertido en el destino de moda entre los españoles,konvertiert,converted,convertido
352,8,"Recortar fondos, cortar futuros: la educación está en crisis en América Latina y el Caribe",Ausschneiden,cut,cortar
353,8,"El ganadero Óscar Puente y su cuadrilla de voluntarios, cuerpo a cuerpo contra el fuego",Körper,body,cuerpo
354,8,"Cuánto cuesta comer en los 50 mejores restaurantes del mundo: el más caro está en Dinamarca y el más barato, en Japón",Kosten,cost,cuesta
355,8,La agencia de inmigración de EE UU detiene de nuevo al salvadoreño Kilmar Abrego,Stopp,Stops,detiene
356,8,Del Congo a Irán: las seis (o siete) guerras que Trump dice haber solucionado en seis meses,sagt,says,dice
357,8,Entre la tolerancia privada y la represión pública: la doble cara de la diversidad sexual en Marruecos,Vielfalt,diversity,diversidad
358,8,Mapa de incendios activos: consulte dónde están y cómo progresan los fuegos,wobei,where,dónde
359,8,Ayuso lleva al colapso al Consejo Escolar del Estado al retirar de golpe a la mitad de su equipo técnico,Ausrüstung,equipment,equipo
360,8,El amor ya no es lo que era,war,It was,era
361,8,Un descubrimiento en la cueva cántabra de El Castillo estrecha aún más las diferencias de los neandertales con nuestra especie,Art,species,especie
