,count,example,word-de,word-en,word-zh
196,4,Merz fordert von Netanjahu mehr Hilfe für den Gazastreifen,Netanjahu,Netanyahu,"内塔尼亚胡,内塔尼亚胡,内塔尼亚胡,内塔尼亚胡,内塔尼亚胡,内塔尼亚胡,内塔尼亚胡,内塔尼亚胡,内塔尼亚胡,内塔尼亚胡,内塔尼亚胡,内塔尼亚胡,内塔尼亚胡,内塔尼亚胡,内塔尼亚胡,内塔尼亚胡,内塔尼亚胡,内塔尼亚胡,内塔尼亚胡,内塔尼亚胡,内塔尼亚胡,内塔尼亚胡,内塔尼亚胡,内塔尼亚胡,内塔尼亚胡,内塔尼亚胡,内塔尼亚胡,内塔尼亚胡,内塔尼亚胡."
197,4,Grenzkontrollen: Niederlande sperren Straßen wegen deutscher Grenzkontrollen,Niederlande,Netherlands,荷兰
198,4,Jette Nietzard: Was die Causa Nietzard für die Grünen bedeutet,Nietzard,Nietzard,尼采德 (Nietzard)
199,4,Marktbericht: US-Märkte drehen noch nach oben,noch,Not yet,仍然如此
200,4,Bombenentschärfung: Blindgänger nicht nur in Köln gefährlich,nur,only,只是...
201,4,Marktbericht: US-Märkte drehen noch nach oben,oben,Top,楼上
202,4,Fall Madeleine McCann: Neue Suche im Fall Maddie - Viele Fragen offen,offen,Open,敞开的门
203,4,Dobrindt plant sichere Herkunftsländer per Rechtsverordnung,plant,Plans,计划生育计划
204,4,Wie Frankreichs Milliardäre die Politik beeinflussen,Politik,Policy,政治
205,4,Mascha Schilinski gewinnt Preis der Jury,Preis,Price,代价是...
206,4,Startschuss für die re:publica 2025,publica,publica,出版社
207,4,Startschuss für die re:publica 2025,re,re,re re
208,4,Wahlsieg Nawrockis: Ein großes Problem für die Regierung Tusk,Regierung,Government,政府... 政府...
209,4,Merz: Reichweitenbeschränkung aufgehoben,Reichweitenbeschränkung,Range restriction,射程限制
210,4,Scharfe Kritik an Washingtons Sanktionen gegen den IStGH,Sanktionen,Penalties,制裁
211,4,Mascha Schilinski gewinnt Preis der Jury,Schilinski,Shilinsky,薛林斯基
212,4,"Antrittsbesuch in den USA: Merz will auf mögliche Konfrontation mit Trump ""sehr klar"" antworten",sehr,Very,"非常,非常,非常,非常,非常,非常,非常,非常,非常,非常,非常,非常,非常,非常,非常,非常,非常,非常,非常,非常,非常,非常,非常,非常,非常,非常,非常,非常,非常,非常,非常,非常,非常,非常,非常,非常,非常,非常,非常,非常,非常,非常,非常,非常,非常,"
213,4,Startschuss für die re:publica 2025,Startschuss,Launch,发射目标
214,4,Politikexpertin: Streit mit Musk könnte für Trump gefährlich werden,Streit,Dispute,"打架,打架,打架,打架,打架,打架,打架,打架,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗,争斗"
215,4,Studie: Wenn Forschende ihre Erkenntnisse zurückhalten,Studie,Study,"研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究,研究"
216,4,Impulsgeber aus aller Welt stärken internationale Zusammenarbeit,stärken,Strengthen,加强了它
217,4,Bundeskanzler Merz telefoniert mit Netanjahu,telefoniert,Telephoned,电话里讲电话
218,4,Designierter Präsident: Nawrocki kündigt Widerstand gegen Tusk an,Tusk,Tusk,Tusk Tusk
219,4,Kabinett: Steuersenkungen für Unternehmen,Unternehmen,Enterprises,"公司,公司,公司,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业,企业"
220,4,Berliner Richter nach Urteil zu Zurückweisungen bedroht,Urteil,Judgment,判决书
221,4,Merz in Washington,Washington,Washington,华盛顿特区
222,4,Unfälle: A61 nach tödlichem Lkw-Unfall wieder frei,wieder,again,又来一次
223,4,Entlastungspaket für die Wirtschaft: Bund-Länder-Gipfel mit Merz wird am 18. Juni nachgeholt,Wirtschaft,Economy,"經濟學,經濟學,經濟學,經濟學,經濟學,經濟學,經濟學,經濟學,經濟學,經濟學,經濟學,經濟學,經濟學,經濟學,經濟學,經濟學,經濟學,經濟學等"
224,4,Deutschland und Polen wollen Zusammenarbeit vertiefen,wollen,want,...希望... ...
225,3,Terrorismus: 14-Jähriger unter Terrorverdacht - Weihnachtsmarkt als Ziel?,-Jähriger,-year-old,- 年青人
226,3,Verkehr: A31 nach Brand eines Autos gesperrt,A,A,A
227,3,"Nach USAID-Aus: Bill Gates will in Afrika ""all-in"" gehen",Afrika,Africa,非洲
228,3,"Nach USAID-Aus: Bill Gates will in Afrika ""all-in"" gehen",all-in,all-in,All -in -in
229,3,Justizministerkonferenz: Minister verurteilen Angriffe auf Justiz - Dulden wir nicht,Angriffe,Attacks,攻击
230,3,Isar Valley: Warum München Startup Talente anzieht,anzieht,Pulls,穿上衣服
231,3,Wie die Klimakrise Kinderrechte bedroht,bedroht,Threatened,威胁到我们
232,3,Migrationspolitik: Zunächst abgewiesene Migranten nun in Berlin,Berlin,Berlin,柏林
233,3,"Nach USAID-Aus: Bill Gates will in Afrika ""all-in"" gehen",Bill,Bill,比尔
234,3,Bundeskanzler Merz telefoniert mit Netanjahu,Bundeskanzler,Federal Chancellor,德国总理
235,3,Bundestag: Höhere Diäten für Bundestagsabgeordnete,Bundestag,Bundestag,联邦日
236,3,Unfall: Taxi fährt beim Einparken gegen Mauer - Drei Verletzte,Drei,Three,3个
237,3,Freiheits-Atlas: Demokratie und Menschenrechte unter Druck,Druck,Pressure,壓力
238,3,Verbale Schlammschlacht zwischen Elon Musk und Donald Trump,Elon,Elon,Elon?
239,3,Krankheitsfall: Maserninfektion in Oberbayern - Weitere Infizierte erwartet,erwartet,Expected,我期待着... ...
240,3,Erträge aus Rundfunkbeitrag um 260 Millionen Euro gesunken,Euro,Euro,欧元
241,3,Europäische Zentralbank: EZB senkt Zinsen im Euroraum erneut,EZB,ECB,"欧洲央行,欧洲央行,欧洲央行,欧洲央行,欧洲央行,欧洲央行,欧洲央行,欧洲央行,欧洲央行,欧洲央行,欧洲央行,欧洲央行,欧洲央行,欧洲央行,欧洲央行,欧洲央行,欧洲央行,欧洲央行,欧洲央行,欧洲央行,欧洲央行,欧洲央行,欧洲央行,欧洲央行,欧洲央行,欧洲央行,欧洲央行,欧洲央行,欧洲央行,欧洲央行,欧洲央行,欧洲央行,欧洲央行,欧洲央行,欧洲央行."
242,3,"Faktencheck: Ist Russlands ""Global Fact-Checking Network"" glaubwürdig?",Faktencheck,Facts Check,事实调查
243,3,Feuer in Wohnhaus: Brand mit mehreren Verletzten in Aachen,Feuer,Fire,着火了
244,3,Fall Madeleine McCann: Neue Suche im Fall Maddie - Viele Fragen offen,Fragen,Questions,问问题
245,3,Nations League: Lamine Yamal zaubert bei Spaniens Sieg gegen Frankreich,Frankreich,France,"法国,法国,法国,法国,法国,法国,法国,法国,法国,法国,法国,法国,法国,法国,法国,法国,法国,法国."
246,3,Wie Frankreichs Milliardäre die Politik beeinflussen,Frankreichs,France,法國人
247,3,"Friedensgutachten: NATO hat wegen Trump ""keine Zukunft""",Friedensgutachten,Peace Reports,和平评估
248,3,"Nach USAID-Aus: Bill Gates will in Afrika ""all-in"" gehen",Gates,Gates,盖茨
249,3,Politikexpertin: Streit mit Musk könnte für Trump gefährlich werden,gefährlich,Dangerous,危险人物
250,3,Fehde zwischen Musk und Trump geht in die nächste Runde,geht,go,"走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走,走"
251,3,Harvard: Gericht blockiert Einreisestopp für Studierende,Gericht,Court of Justice,"法庭,法庭,法院,法院,法院,法院,法院,法院,法院,法院,法院等"
252,3,AfD und radikale Christen: Traum von anderer Gesellschaft,Gesellschaft,Society,社交圈
253,3,Verteilzentren für humanitäre Hilfe im Gazastreifen geschlossen,Hilfe,Help,救命!
254,3,Deutsch-ungarischer Justiz-Skandal: Maja T. im Hungerstreik,Hungerstreik,Hunger strike,饥饿罢工
255,3,Lebensmittel: Kaffeepreis steigt deutlich stärker als Inflation,Inflation,Inflation,通貨膨胀
256,3,Isar Valley: Warum München Startup Talente anzieht,Isar,Isar,伊萨克
257,3,Nach der Staatskrise: Linker Lee Jae Myung wird neuer Präsident Südkoreas,Jae,Jae,"是的,是的."
258,3,Kabinett: Steuersenkungen für Unternehmen,Kabinett,Cabinet,内阁 Cabinet.
259,3,News kompakt: Kanzler Merz in den USA freundlich aufgenommen,Kanzler,Registrar,宰相大人
260,3,"Friedensgutachten: NATO hat wegen Trump ""keine Zukunft""",keine,none,无.
261,3,"Wirtschaft und Steuern: ""Zeit ist knapp"": Auch Länder wollen Tempo bei Entlastungen",knapp,Short,差一点
262,3,Kommentar zum Besuch von Kanzler Merz in Washington,Kommentar,Comment,评论
263,3,Grüne warnen vor hohen Kosten der Regierungspläne für Kommunen,Kommunen,Municipalities,市政厅
264,3,Krieg gegen die Ukraine: Kiew meldet Anschlag auf Krim-Brücke,Krieg,War,"战争,战争,战争,战争,战争,战争,战争,战争,战争,战争,战争,战争,战争,战争,战争,战争,战争,战争,战争,战争,战争,战争,战争,战争,战争"
265,3,Millionen Menschen laut Studie als Kind Opfer von sexueller Gewalt,laut,Loud,大声点
266,3,Zwischen Chaos und Demokratie: Libyen steht am Scheideweg,Libyen,Libya,利比亚
267,3,EU lässt Handelserleichterungen für die Ukraine auslaufen,lässt,Leaves,...他... ... 他...
268,3,Deutsch-ungarischer Justiz-Skandal: Maja T. im Hungerstreik,Maja,Maja,Maja.
269,3,Millionen Menschen laut Studie als Kind Opfer von sexueller Gewalt,Menschen,People,人类
270,3,Migrationspolitik: Zunächst abgewiesene Migranten nun in Berlin,Migrationspolitik,Migration policy,移民政策
271,3,Millionen Menschen laut Studie als Kind Opfer von sexueller Gewalt,Millionen,Millions,数百万美元
272,3,Nach der Staatskrise: Linker Lee Jae Myung wird neuer Präsident Südkoreas,Myung,Myung,"密苏里州,密苏里州"
273,3,Isar Valley: Warum München Startup Talente anzieht,München,Munich,慕尼黑
274,3,Asien: Südkorea wählt einen neuen Präsidenten,neuen,new,新的...
275,3,Unabhängigkeitskampf in Cabinda: Der Druck auf Angola nimmt zu,nimmt,Takes,接受... ...
276,3,Joseph Kabila im Ostkongo: Friedensstifter oder Verräter?,oder,or,或者...
277,3,Portugal schießt Deutschland aus der Nations League,Portugal,Portugal,"葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙,葡萄牙."
278,3,Warum die Zurückweisungen von Asylsuchenden rechtswidrig sind,rechtswidrig,Illegal,非法的
279,3,"Faktencheck: Ist Russlands ""Global Fact-Checking Network"" glaubwürdig?",Russlands,Russia,"俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,俄罗斯,以及俄罗斯,以及俄罗斯,以及俄罗斯,都属于俄罗斯."
280,3,Zwischen Chaos und Demokratie: Libyen steht am Scheideweg,Scheideweg,Crossroads,十字路口
281,3,Unfall: 18-Jähriger prallt mit Motorrad gegen Baum - schwer verletzt,schwer,severe,很难
282,3,"Liveblog USA: ++ Merz will ""sehr klar"" seine Meinung sagen ++",seine,its,他的. . .
283,3,Dobrindt plant sichere Herkunftsländer per Rechtsverordnung,sichere,safe,安全起见
284,3,Liveblog USA: ++ Merz sieht Bewegung in USA bei Russland-Sanktionen ++,sieht,see,看见没?
285,3,"Constantin Schreiber: ""So ein bisschen aus Trotz auch""",So,That's what I'm saying.,所以... So...
286,3,Inflation im Euroraum überraschend stark gefallen,stark,strong,强壮的.
287,3,Isar Valley: Warum München Startup Talente anzieht,Startup,Startup,发射程序启动了
288,3,Landtagswahl: AfD-Chef: Wollen regieren und Ministerpräsidenten stellen,stellen,The Commission's,投案?
289,3,Kind angegriffen: Nach Angriff auf Elfjährigen: Mann stellt sich,stellt,Sets,假设...
290,3,"Musk brandmarkt Trumps Steuergesetz als ""Abscheulichkeit""",Steuergesetz,Tax Law,"税法,税法,税法,税法,税法,税法,税法,税法,税法,税法,税法,税法,税法,税法,税法,税法,税法,税法,税法,税法,税法,税法,税法,税法,税法,税法,税法,税法,税法,税法,税法,税法,税法,税法,税法,税法,税法,税法,税法,税法"
291,3,Kabinett: Steuersenkungen für Unternehmen,Steuersenkungen,Tax reductions,减税
292,3,Deutsch-ungarischer Justiz-Skandal: Maja T. im Hungerstreik,T,T,T. T.
293,3,Isar Valley: Warum München Startup Talente anzieht,Talente,Talents,有天份的人才
294,3,Die Bundesregierung und ihre Gratwanderung im Umgang mit Israel,Umgang,How to deal with them,管理方式
295,3,Unfall: Taxi fährt beim Einparken gegen Mauer - Drei Verletzte,Unfall,Accident,出车祸了
296,3,"Nach USAID-Aus: Bill Gates will in Afrika ""all-in"" gehen",USAID-Aus,USAID from,美国代号外壳
297,3,Isar Valley: Warum München Startup Talente anzieht,Valley,Valley,山谷市
298,3,Unbekannter Stoff verletzt mehrere DHL-Mitarbeiter in Bayern,verletzt,Injured,你受伤了吗?
299,3,Weg vom Achtstundentag: Wie viel Arbeit verkraftet der Mensch?,viel,much,很多东西
300,3,Weg vom Achtstundentag: Wie viel Arbeit verkraftet der Mensch?,Weg,Move,消失无踪
301,3,Krankheitsfall: Maserninfektion in Oberbayern - Weitere Infizierte erwartet,Weitere,Other,更多其他的事情.
302,3,Studie: Wenn Forschende ihre Erkenntnisse zurückhalten,Wenn,If:,当... 当...
303,3,"Wetter: Erst Sonne, dann Gewitter in Berlin und Brandenburg",Wetter,Weather,天气预报
304,3,Niederlande: Geert Wilders lässt Regierungskoalition platzen,Wilders,Wilderers,怀尔德家的人
305,3,"Friedensgutachten: NATO hat wegen Trump ""keine Zukunft""",Zukunft,Future,未来
306,3,Österreich droht EU-Defizitverfahren,Österreich,Austria,奥地利
307,3,Labour-Partei siegt bei Nachwahl in Schottland überraschend,überraschend,Surprising,出乎意料
308,2,Trumps Travel Ban: Die USA schotten sich weiter ab,ab,from,从下到下
309,2,"Musk brandmarkt Trumps Steuergesetz als ""Abscheulichkeit""",Abscheulichkeit,Abominableness,令人作呕的可憎性
310,2,Weg vom Achtstundentag: Wie viel Arbeit verkraftet der Mensch?,Achtstundentag,Eight-hour day,8天之内
311,2,Marktbericht: Aktien bleiben gefragt wie nie,Aktien,Shares,股票
312,2,AfD und radikale Christen: Traum von anderer Gesellschaft,anderer,other,另一方是...
313,2,Unabhängigkeitskampf in Cabinda: Der Druck auf Angola nimmt zu,Angola,Angola,安哥拉
314,2,Annalena Baerbock übernimmt Leitung der UN-Vollversammlung,Annalena,Annalena,安娜娜娜娜娜娜娜娜娜娜娜娜娜娜娜娜娜娜娜娜娜娜娜娜娜
315,2,Terrorverdacht: 14-Jähriger in Köln soll Anschlag geplant haben,Anschlag,Attack,袭击
316,2,Weg vom Achtstundentag: Wie viel Arbeit verkraftet der Mensch?,Arbeit,Work,工作上的事
317,2,Gericht erklärt Zurückweisung Asylsuchender hinter Grenze für rechtswidrig,Asylsuchender,Asylum seekers,寻求庇护者
318,2,NATO beschließt größtes Aufrüstungsprogramm seit Jahrzehnten,Aufrüstungsprogramm,Upgrading programme,装甲程序
319,2,Wadephul: Beziehungen mit Indien weiter ausbauen,ausbauen,expand,扩大范围
320,2,Jette Nietzard: Was die Causa Nietzard für die Grünen bedeutet,bedeutet,means,意思就是...
321,2,Wie Frankreichs Milliardäre die Politik beeinflussen,beeinflussen,influence,影响. . .
322,2,Was über den ukrainischen Drohnenangriff bekannt ist,bekannt,known,众所周知
323,2,Ukraine-Liveblog: ++ Ukraine-Verbündete beraten über weitere Hilfen ++,beraten,Advising,咨询意见
324,2,Erneut Berichte über Schüsse bei Hilfszentrum im Gazastreifen,Berichte,Reports,报告
325,2,Beteiligung an Solaranlagen: Kleinanleger berichten von Zahlungsverzug,berichten,Report,报告情况
326,2,Berliner Richter nach Urteil zu Zurückweisungen bedroht,Berliner,Berlin,柏林人
327,2,NATO beschließt größtes Aufrüstungsprogramm seit Jahrzehnten,beschließt,Decides,决定了
328,2,Kommentar zum Besuch von Kanzler Merz in Washington,Besuch,Visit,探访者
329,2,Beute aus Kunstdiebstahl: Berliner Ermittler suchten nach Beute aus Grünem Gewölbe,Beute,Loyalty,战利品
330,2,Liveblog USA: ++ Merz sieht Bewegung in USA bei Russland-Sanktionen ++,Bewegung,Movement,动作快
331,2,An der Kasse mit PayPal bezahlen: Wie funktioniert es?,bezahlen,pay,付钱给你
332,2,Biontech: Kooperation mit US-Firma BMS,Biontech,Biontech,生物科技公司
333,2,"Elbvertiefung: Der tägliche Newsletter aus Hamburg: Eine Bücherstube, die bis auf die letzte Holzlatte abgebaut wird",bis,Until,直到... ...
